transaction_id,timestamp,atm_id,bank_id,account_id,transaction_type,amount,status,failed_pin_attempts,is_fraud
TXN012021,2026-01-02 00:25:49,ATM1357,BANK01,ACC100563,WITHDRAWAL,10000,SUCCESS,0,0
TXN009626,2026-01-02 00:26:46,ATM1376,BANK05,ACC100379,WITHDRAWAL,3000,SUCCESS,1,0
TXN009815,2026-01-02 00:27:53,ATM1206,BANK07,ACC106262,WITHDRAWAL,2000,SUCCESS,0,0
TXN021279,2026-01-02 00:28:53,ATM1016,BANK08,ACC101722,WITHDRAWAL,2000,SUCCESS,0,0
TXN006240,2026-01-02 00:32:15,ATM1415,BANK02,ACC106211,WITHDRAWAL,500,SUCCESS,0,0
TXN025194,2026-01-02 00:36:08,ATM1312,BANK08,ACC107428,WITHDRAWAL,1000,SUCCESS,0,0
TXN017508,2026-01-02 00:39:00,ATM1460,BANK05,ACC101275,WITHDRAWAL,2000,SUCCESS,0,0
TXN008797,2026-01-02 00:45:52,ATM1012,BANK04,ACC100320,WITHDRAWAL,8000,FAILED_LIMIT_EXCEEDED,1,1
TXN016346,2026-01-02 00:48:02,ATM1301,BANK05,ACC101489,WITHDRAWAL,4000,FAILED_INSUFFICIENT_FUNDS,0,0
TXN029752,2026-01-02 00:49:05,ATM1184,BANK09,ACC_MULE_2140,WITHDRAWAL,8000,FAILED_LIMIT_EXCEEDED,0,1
TXN028695,2026-01-02 00:52:07,ATM1221,BANK01,ACC105188,WITHDRAWAL,1000,SUCCESS,0,0
TXN024118,2026-01-02 00:52:59,ATM1015,BANK05,ACC107402,WITHDRAWAL,1000,SUCCESS,0,0
TXN010924,2026-01-02 00:55:07,ATM1002,BANK04,ACC_MULE_2068,WITHDRAWAL,10000,SUCCESS,3,1
TXN015874,2026-01-02 00:57:51,ATM1190,BANK07,ACC102656,WITHDRAWAL,10000,SUCCESS,0,0
TXN009867,2026-01-02 00:58:20,ATM1083,BANK05,ACC101447,WITHDRAWAL,500,SUCCESS,0,0
TXN029177,2026-01-02 00:59:18,ATM1123,BANK01,ACC106594,WITHDRAWAL,5000,SUCCESS,0,0
TXN001685,2026-01-02 01:03:59,ATM1047,BANK06,ACC107998,WITHDRAWAL,3000,SUCCESS,0,0
TXN006293,2026-01-02 01:08:04,ATM1452,BANK10,ACC104381,WITHDRAWAL,1500,SUCCESS,0,0
TXN010909,2026-01-02 01:10:31,ATM1494,BANK10,ACC107921,WITHDRAWAL,1000,SUCCESS,0,0
TXN006066,2026-01-02 01:16:44,ATM1146,BANK04,ACC101946,WITHDRAWAL,1000,SUCCESS,0,0
TXN009309,2026-01-02 01:21:21,ATM1101,BANK04,ACC102535,WITHDRAWAL,1500,SUCCESS,0,0
TXN000155,2026-01-02 01:22:59,ATM1155,BANK02,ACC106067,WITHDRAWAL,4000,SUCCESS,0,0
TXN020491,2026-01-02 01:25:37,ATM1055,BANK06,ACC103218,WITHDRAWAL,2000,SUCCESS,0,0
TXN003893,2026-01-02 01:26:17,ATM1098,BANK02,ACC105184,WITHDRAWAL,500,SUCCESS,0,0
TXN024854,2026-01-02 01:26:47,ATM1436,BANK01,ACC100214,WITHDRAWAL,1000,SUCCESS,0,0
TXN007561,2026-01-02 01:29:33,ATM1355,BANK06,ACC102556,WITHDRAWAL,2000,SUCCESS,1,0
TXN005196,2026-01-02 01:30:00,ATM1487,BANK10,ACC103567,WITHDRAWAL,2000,FAILED_INSUFFICIENT_FUNDS,0,0
TXN027239,2026-01-02 01:33:26,ATM1221,BANK01,ACC104057,WITHDRAWAL,2000,FAILED_INSUFFICIENT_FUNDS,0,0
TXN020530,2026-01-02 01:33:40,ATM1400,BANK08,ACC107136,WITHDRAWAL,2000,SUCCESS,0,0
TXN010149,2026-01-02 01:36:27,ATM1391,BANK05,ACC106733,WITHDRAWAL,10000,SUCCESS,0,0
TXN009040,2026-01-02 01:39:09,ATM1113,BANK08,ACC105498,WITHDRAWAL,2000,SUCCESS,0,0
TXN017774,2026-01-02 01:42:26,ATM1360,BANK07,ACC100996,WITHDRAWAL,2000,SUCCESS,0,0
TXN007415,2026-01-02 01:44:22,ATM1340,BANK07,ACC102332,WITHDRAWAL,1500,SUCCESS,0,0
TXN013757,2026-01-02 01:44:35,ATM1376,BANK05,ACC105284,WITHDRAWAL,15000,SUCCESS,2,1
TXN014834,2026-01-02 01:46:08,ATM1207,BANK09,ACC103925,WITHDRAWAL,4000,SUCCESS,0,0
TXN023041,2026-01-02 01:48:43,ATM1222,BANK04,ACC100737,WITHDRAWAL,2000,SUCCESS,0,0
TXN001660,2026-01-02 01:57:36,ATM1494,BANK10,ACC107461,WITHDRAWAL,1000,SUCCESS,0,0
TXN002800,2026-01-02 01:59:11,ATM1170,BANK08,ACC105739,WITHDRAWAL,1000,SUCCESS,0,0
TXN015367,2026-01-02 01:59:31,ATM1432,BANK04,ACC103735,WITHDRAWAL,3000,SUCCESS,0,0
TXN003856,2026-01-02 02:03:30,ATM1067,BANK02,ACC101497,WITHDRAWAL,5000,SUCCESS,0,0
TXN009459,2026-01-02 02:11:03,ATM1316,BANK02,ACC102305,WITHDRAWAL,1000,SUCCESS,0,0
TXN006278,2026-01-02 02:13:32,ATM1045,BANK01,ACC102461,WITHDRAWAL,2000,SUCCESS,0,0
TXN022681,2026-01-02 02:15:16,ATM1384,BANK10,ACC101652,WITHDRAWAL,3000,SUCCESS,0,0
TXN000302,2026-01-02 02:17:42,ATM1159,BANK04,ACC103253,WITHDRAWAL,500,SUCCESS,0,0
TXN012160,2026-01-02 02:19:03,ATM1127,BANK07,ACC_MULE_2110,WITHDRAWAL,15000,FAILED_LIMIT_EXCEEDED,0,1
TXN023376,2026-01-02 02:19:18,ATM1024,BANK06,ACC_MULE_2023,WITHDRAWAL,8000,SUCCESS,0,1
TXN019986,2026-01-02 02:19:24,ATM1412,BANK05,ACC105798,WITHDRAWAL,500,SUCCESS,0,0
TXN029644,2026-01-02 02:20:14,ATM1107,BANK08,ACC105184,WITHDRAWAL,1500,SUCCESS,0,0
TXN025445,2026-01-02 02:21:08,ATM1073,BANK09,ACC101264,WITHDRAWAL,1000,SUCCESS,0,0
TXN025565,2026-01-02 02:25:28,ATM1424,BANK06,ACC106950,WITHDRAWAL,3000,SUCCESS,0,0
TXN028946,2026-01-02 02:29:18,ATM1259,BANK04,ACC105427,WITHDRAWAL,2000,FAILED_INSUFFICIENT_FUNDS,0,0
TXN016920,2026-01-02 02:31:38,ATM1361,BANK06,ACC107406,WITHDRAWAL,4000,SUCCESS,0,0
TXN009992,2026-01-02 02:33:38,ATM1417,BANK09,ACC101150,WITHDRAWAL,1000,SUCCESS,0,0
TXN024393,2026-01-02 02:34:45,ATM1077,BANK06,ACC100589,WITHDRAWAL,1000,SUCCESS,0,0
TXN005740,2026-01-02 02:35:26,ATM1193,BANK04,ACC101820,WITHDRAWAL,5000,SUCCESS,0,0
TXN001904,2026-01-02 02:36:17,ATM1353,BANK03,ACC106385,WITHDRAWAL,1000,SUCCESS,0,0
TXN014738,2026-01-02 02:37:37,ATM1249,BANK07,ACC104140,WITHDRAWAL,2000,SUCCESS,0,0
TXN009676,2026-01-02 02:38:18,ATM1301,BANK05,ACC103284,WITHDRAWAL,4000,SUCCESS,0,0
TXN012571,2026-01-02 02:39:18,ATM1159,BANK04,ACC100150,WITHDRAWAL,500,SUCCESS,0,0
TXN020195,2026-01-02 02:39:59,ATM1090,BANK07,ACC103644,WITHDRAWAL,2000,SUCCESS,0,0
TXN013267,2026-01-02 02:40:02,ATM1260,BANK06,ACC100269,WITHDRAWAL,1000,SUCCESS,0,0
TXN000171,2026-01-02 02:40:50,ATM1001,BANK02,ACC100707,WITHDRAWAL,2000,SUCCESS,0,0
TXN001381,2026-01-02 02:40:53,ATM1230,BANK05,ACC106450,WITHDRAWAL,2000,SUCCESS,0,0
TXN010480,2026-01-02 02:41:44,ATM1206,BANK07,ACC103960,WITHDRAWAL,1000,SUCCESS,0,0
TXN027903,2026-01-02 02:43:36,ATM1399,BANK03,ACC106022,WITHDRAWAL,1000,SUCCESS,0,0
TXN023921,2026-01-02 02:44:36,ATM1393,BANK01,ACC100353,WITHDRAWAL,4000,SUCCESS,0,0
TXN013009,2026-01-02 02:45:35,ATM1284,BANK10,ACC_MULE_2128,WITHDRAWAL,25000,SUCCESS,0,1
TXN020842,2026-01-02 02:45:52,ATM1174,BANK06,ACC107902,WITHDRAWAL,2000,SUCCESS,0,0
TXN026672,2026-01-02 02:48:04,ATM1077,BANK06,ACC106801,WITHDRAWAL,1500,SUCCESS,0,0
TXN026026,2026-01-02 02:48:06,ATM1269,BANK04,ACC105483,WITHDRAWAL,2000,SUCCESS,1,0
TXN024577,2026-01-02 02:50:56,ATM1033,BANK06,ACC104094,WITHDRAWAL,2000,SUCCESS,0,0
TXN000131,2026-01-02 02:53:23,ATM1140,BANK07,ACC100560,WITHDRAWAL,1000,SUCCESS,0,0
TXN006152,2026-01-02 02:54:42,ATM1231,BANK05,ACC107974,WITHDRAWAL,1000,SUCCESS,0,0
TXN016943,2026-01-02 02:55:02,ATM1259,BANK04,ACC102893,WITHDRAWAL,1000,FAILED_INSUFFICIENT_FUNDS,0,0
TXN017810,2026-01-02 02:56:33,ATM1421,BANK01,ACC103490,WITHDRAWAL,3000,SUCCESS,0,0
TXN004646,2026-01-02 02:57:19,ATM1139,BANK03,ACC103480,WITHDRAWAL,5000,FAILED_INSUFFICIENT_FUNDS,0,0
TXN021750,2026-01-02 02:59:25,ATM1312,BANK08,ACC101628,WITHDRAWAL,3000,SUCCESS,0,0
TXN016040,2026-01-02 03:02:42,ATM1137,BANK03,ACC106580,WITHDRAWAL,3000,SUCCESS,0,0
TXN018572,2026-01-02 03:05:53,ATM1357,BANK01,ACC101122,WITHDRAWAL,1000,SUCCESS,0,0
TXN008823,2026-01-02 03:05:56,ATM1013,BANK02,ACC106940,WITHDRAWAL,1500,SUCCESS,0,0
TXN024513,2026-01-02 03:07:37,ATM1059,BANK08,ACC107670,WITHDRAWAL,5000,SUCCESS,0,0
TXN022419,2026-01-02 03:08:31,ATM1163,BANK06,ACC105789,WITHDRAWAL,3000,SUCCESS,0,0
TXN020696,2026-01-02 03:08:41,ATM1341,BANK09,ACC106070,WITHDRAWAL,4000,SUCCESS,0,0
TXN024466,2026-01-02 03:10:01,ATM1089,BANK01,ACC101876,WITHDRAWAL,2000,SUCCESS,0,0
TXN029368,2026-01-02 03:11:23,ATM1071,BANK06,ACC104026,WITHDRAWAL,4000,SUCCESS,0,0
TXN023203,2026-01-02 03:13:12,ATM1488,BANK03,ACC106485,WITHDRAWAL,1000,SUCCESS,0,0
TXN017477,2026-01-02 03:19:56,ATM1250,BANK06,ACC100276,WITHDRAWAL,4000,SUCCESS,0,0
TXN011887,2026-01-02 03:20:10,ATM1419,BANK02,ACC104287,WITHDRAWAL,500,SUCCESS,0,0
TXN018573,2026-01-02 03:20:19,ATM1284,BANK10,ACC105000,WITHDRAWAL,500,SUCCESS,0,0
TXN002841,2026-01-02 03:26:41,ATM1258,BANK02,ACC105073,WITHDRAWAL,4000,SUCCESS,0,0
TXN005028,2026-01-02 03:28:34,ATM1331,BANK09,ACC_MULE_2109,WITHDRAWAL,15000,SUCCESS,1,1
TXN022976,2026-01-02 03:31:37,ATM1091,BANK08,ACC104652,WITHDRAWAL,2000,SUCCESS,0,0
TXN015570,2026-01-02 03:32:13,ATM1157,BANK07,ACC100487,WITHDRAWAL,1500,SUCCESS,0,0
TXN028347,2026-01-02 03:39:54,ATM1143,BANK08,ACC105173,WITHDRAWAL,1000,SUCCESS,0,0
TXN028233,2026-01-02 03:40:05,ATM1023,BANK05,ACC104483,WITHDRAWAL,2000,SUCCESS,1,0
TXN015490,2026-01-02 03:40:28,ATM1405,BANK07,ACC101318,WITHDRAWAL,3000,SUCCESS,0,0
TXN018898,2026-01-02 03:54:27,ATM1293,BANK08,ACC102090,WITHDRAWAL,2000,SUCCESS,0,0
TXN016932,2026-01-02 03:58:44,ATM1094,BANK01,ACC101006,WITHDRAWAL,1000,SUCCESS,0,0
TXN009737,2026-01-02 04:07:34,ATM1272,BANK01,ACC100841,WITHDRAWAL,1000,SUCCESS,0,0
TXN005487,2026-01-02 04:07:41,ATM1103,BANK10,ACC106274,WITHDRAWAL,1000,SUCCESS,1,0
TXN009915,2026-01-02 04:15:38,ATM1179,BANK10,ACC107694,WITHDRAWAL,1000,SUCCESS,0,0
TXN018720,2026-01-02 04:19:21,ATM1274,BANK08,ACC103903,WITHDRAWAL,2000,SUCCESS,0,0
TXN009245,2026-01-02 04:20:36,ATM1169,BANK10,ACC103896,WITHDRAWAL,500,SUCCESS,0,0
TXN019898,2026-01-02 04:20:43,ATM1493,BANK06,ACC107848,WITHDRAWAL,5000,SUCCESS,0,0
TXN018026,2026-01-02 04:27:16,ATM1034,BANK07,ACC102749,WITHDRAWAL,5000,SUCCESS,0,0
TXN014172,2026-01-02 04:29:09,ATM1292,BANK07,ACC103290,WITHDRAWAL,4000,SUCCESS,0,0
TXN000482,2026-01-02 04:31:01,ATM1470,BANK09,ACC103250,WITHDRAWAL,2000,SUCCESS,0,0
TXN013472,2026-01-02 04:32:15,ATM1225,BANK03,ACC103681,WITHDRAWAL,1500,SUCCESS,0,0
TXN008600,2026-01-02 04:32:24,ATM1238,BANK06,ACC102480,WITHDRAWAL,1000,SUCCESS,0,0
TXN010003,2026-01-02 04:33:39,ATM1240,BANK08,ACC106427,WITHDRAWAL,3000,FAILED_INSUFFICIENT_FUNDS,0,0
TXN007508,2026-01-02 04:37:03,ATM1019,BANK10,ACC106589,WITHDRAWAL,1000,SUCCESS,0,0
TXN006008,2026-01-02 04:37:12,ATM1145,BANK04,ACC100707,WITHDRAWAL,3000,SUCCESS,0,0
TXN006789,2026-01-02 04:46:22,ATM1034,BANK07,ACC107675,WITHDRAWAL,1000,SUCCESS,0,0
TXN000014,2026-01-02 04:46:34,ATM1490,BANK08,ACC103899,WITHDRAWAL,4000,SUCCESS,0,0
TXN018165,2026-01-02 04:49:31,ATM1246,BANK04,ACC104410,WITHDRAWAL,2000,SUCCESS,0,0
TXN005746,2026-01-02 04:50:47,ATM1099,BANK10,ACC107917,WITHDRAWAL,1500,SUCCESS,0,0
TXN013906,2026-01-02 04:51:19,ATM1490,BANK08,ACC103123,WITHDRAWAL,1000,SUCCESS,0,0
TXN015940,2026-01-02 04:54:46,ATM1090,BANK07,ACC101501,WITHDRAWAL,3000,FAILED_INSUFFICIENT_FUNDS,0,0
TXN004397,2026-01-02 05:04:15,ATM1141,BANK04,ACC104017,WITHDRAWAL,1500,FAILED_INSUFFICIENT_FUNDS,0,0
TXN029955,2026-01-02 05:04:17,ATM1104,BANK05,ACC103256,WITHDRAWAL,500,SUCCESS,0,0
TXN015392,2026-01-02 05:09:58,ATM1361,BANK06,ACC104038,WITHDRAWAL,1000,SUCCESS,0,0
TXN005988,2026-01-02 05:15:16,ATM1349,BANK10,ACC106622,WITHDRAWAL,1000,SUCCESS,1,0
TXN020115,2026-01-02 05:18:56,ATM1095,BANK01,ACC103487,WITHDRAWAL,1000,SUCCESS,0,0
TXN024119,2026-01-02 05:20:11,ATM1206,BANK07,ACC101918,WITHDRAWAL,1500,SUCCESS,0,0
TXN008518,2026-01-02 05:26:35,ATM1204,BANK10,ACC104224,WITHDRAWAL,1000,SUCCESS,0,0
TXN002510,2026-01-02 05:27:54,ATM1365,BANK05,ACC101390,WITHDRAWAL,1000,SUCCESS,0,0
TXN000693,2026-01-02 05:31:24,ATM1492,BANK04,ACC106819,WITHDRAWAL,1000,SUCCESS,1,0
TXN024647,2026-01-02 05:32:45,ATM1135,BANK09,ACC102081,WITHDRAWAL,1000,SUCCESS,0,0
TXN021512,2026-01-02 05:35:51,ATM1230,BANK05,ACC107983,WITHDRAWAL,1000,SUCCESS,0,0
TXN017576,2026-01-02 05:41:35,ATM1003,BANK02,ACC105965,WITHDRAWAL,2000,SUCCESS,0,0
TXN008128,2026-01-02 05:42:16,ATM1394,BANK01,ACC105221,WITHDRAWAL,1000,SUCCESS,0,0
TXN008520,2026-01-02 05:43:55,ATM1223,BANK01,ACC103824,WITHDRAWAL,500,SUCCESS,0,0
TXN025906,2026-01-02 05:48:08,ATM1089,BANK01,ACC103841,WITHDRAWAL,4000,SUCCESS,0,0
TXN016541,2026-01-02 05:51:42,ATM1081,BANK04,ACC105617,WITHDRAWAL,500,SUCCESS,0,0
TXN011117,2026-01-02 05:52:26,ATM1357,BANK01,ACC101929,WITHDRAWAL,5000,SUCCESS,0,0
TXN026850,2026-01-02 05:53:05,ATM1209,BANK08,ACC103713,WITHDRAWAL,3000,SUCCESS,0,0
TXN027928,2026-01-02 05:57:13,ATM1407,BANK05,ACC104891,WITHDRAWAL,5000,SUCCESS,0,0
TXN029280,2026-01-02 05:57:39,ATM1057,BANK05,ACC103609,WITHDRAWAL,500,SUCCESS,1,0
TXN012584,2026-01-02 06:03:11,ATM1030,BANK01,ACC105515,WITHDRAWAL,10000,SUCCESS,0,0
TXN001922,2026-01-02 06:04:33,ATM1071,BANK06,ACC101835,WITHDRAWAL,5000,SUCCESS,0,0
TXN022202,2026-01-02 06:07:11,ATM1018,BANK10,ACC100765,WITHDRAWAL,2000,SUCCESS,0,0
TXN006872,2026-01-02 06:07:28,ATM1209,BANK08,ACC105648,WITHDRAWAL,2000,SUCCESS,0,0
TXN016806,2026-01-02 06:08:47,ATM1310,BANK05,ACC100991,WITHDRAWAL,1500,SUCCESS,0,0
TXN001700,2026-01-02 06:16:10,ATM1028,BANK08,ACC100913,WITHDRAWAL,1000,SUCCESS,0,0
TXN007110,2026-01-02 06:16:53,ATM1423,BANK06,ACC100244,WITHDRAWAL,5000,SUCCESS,0,0
TXN022996,2026-01-02 06:26:20,ATM1029,BANK09,ACC105263,WITHDRAWAL,1000,SUCCESS,0,0
TXN006907,2026-01-02 06:34:13,ATM1151,BANK03,ACC107193,WITHDRAWAL,3000,FAILED_INSUFFICIENT_FUNDS,0,0
TXN014661,2026-01-02 06:41:18,ATM1287,BANK05,ACC107127,WITHDRAWAL,500,SUCCESS,0,0
TXN029391,2026-01-02 06:44:19,ATM1124,BANK05,ACC100520,WITHDRAWAL,500,SUCCESS,0,0
TXN021913,2026-01-02 06:44:47,ATM1442,BANK08,ACC102376,WITHDRAWAL,3000,SUCCESS,0,0
TXN007302,2026-01-02 06:45:20,ATM1030,BANK01,ACC106244,WITHDRAWAL,2000,SUCCESS,0,0
TXN005295,2026-01-02 06:46:20,ATM1240,BANK08,ACC105165,WITHDRAWAL,1500,SUCCESS,0,0
TXN000142,2026-01-02 06:46:34,ATM1310,BANK05,ACC104327,WITHDRAWAL,4000,SUCCESS,0,0
TXN003636,2026-01-02 06:47:35,ATM1087,BANK04,ACC103062,WITHDRAWAL,5000,SUCCESS,0,0
TXN013158,2026-01-02 06:49:59,ATM1237,BANK01,ACC107612,WITHDRAWAL,1000,SUCCESS,0,0
TXN016626,2026-01-02 06:58:02,ATM1018,BANK10,ACC103887,WITHDRAWAL,4000,SUCCESS,0,0
TXN026128,2026-01-02 06:58:26,ATM1402,BANK02,ACC107547,WITHDRAWAL,1000,SUCCESS,0,0
TXN023142,2026-01-02 07:02:32,ATM1438,BANK03,ACC104912,WITHDRAWAL,4000,SUCCESS,0,0
TXN009665,2026-01-02 07:08:29,ATM1154,BANK07,ACC104085,WITHDRAWAL,1500,SUCCESS,0,0
TXN011464,2026-01-02 07:10:54,ATM1023,BANK05,ACC103643,WITHDRAWAL,1000,SUCCESS,0,0
TXN024310,2026-01-02 07:11:20,ATM1309,BANK10,ACC102887,WITHDRAWAL,1500,SUCCESS,0,0
TXN018737,2026-01-02 07:14:04,ATM1179,BANK10,ACC101090,WITHDRAWAL,1000,SUCCESS,0,0
TXN027696,2026-01-02 07:18:26,ATM1027,BANK09,ACC101386,WITHDRAWAL,1500,SUCCESS,0,0
TXN026296,2026-01-02 07:20:28,ATM1424,BANK06,ACC105327,WITHDRAWAL,5000,SUCCESS,0,0
TXN004929,2026-01-02 07:20:48,ATM1112,BANK04,ACC103643,WITHDRAWAL,5000,SUCCESS,0,0
TXN020471,2026-01-02 07:21:46,ATM1001,BANK02,ACC105794,WITHDRAWAL,1500,SUCCESS,0,0
TXN029583,2026-01-02 07:24:16,ATM1134,BANK04,ACC104789,WITHDRAWAL,1000,SUCCESS,0,0
TXN015695,2026-01-02 07:28:20,ATM1272,BANK01,ACC106789,WITHDRAWAL,1000,FAILED_INSUFFICIENT_FUNDS,1,0
TXN009158,2026-01-02 07:34:29,ATM1353,BANK03,ACC102290,WITHDRAWAL,5000,SUCCESS,0,0
TXN007743,2026-01-02 07:36:57,ATM1053,BANK03,ACC_MULE_2055,WITHDRAWAL,15000,FAILED_LIMIT_EXCEEDED,1,1
TXN023124,2026-01-02 07:38:28,ATM1198,BANK03,ACC100569,WITHDRAWAL,1000,SUCCESS,0,0
TXN009645,2026-01-02 07:38:49,ATM1320,BANK05,ACC107761,WITHDRAWAL,2000,SUCCESS,0,0
TXN023811,2026-01-02 07:44:38,ATM1489,BANK01,ACC104392,WITHDRAWAL,1500,SUCCESS,0,0
TXN012229,2026-01-02 07:47:51,ATM1077,BANK06,ACC105185,WITHDRAWAL,10000,FAILED_LIMIT_EXCEEDED,2,1
TXN001168,2026-01-02 07:52:58,ATM1143,BANK08,ACC107759,WITHDRAWAL,3000,SUCCESS,0,0
TXN008771,2026-01-02 07:55:01,ATM1238,BANK06,ACC103820,WITHDRAWAL,3000,SUCCESS,0,0
TXN002894,2026-01-02 07:58:00,ATM1402,BANK02,ACC105027,WITHDRAWAL,4000,SUCCESS,0,0
TXN022044,2026-01-02 08:00:21,ATM1480,BANK01,ACC104450,WITHDRAWAL,5000,SUCCESS,0,0
TXN002918,2026-01-02 08:04:47,ATM1216,BANK07,ACC100491,WITHDRAWAL,2000,SUCCESS,0,0
TXN008493,2026-01-02 08:06:30,ATM1045,BANK01,ACC101542,WITHDRAWAL,500,SUCCESS,0,0
TXN022801,2026-01-02 08:09:44,ATM1066,BANK08,ACC100239,WITHDRAWAL,1000,SUCCESS,0,0
TXN003332,2026-01-02 08:11:04,ATM1433,BANK10,ACC104702,WITHDRAWAL,1000,SUCCESS,0,0
TXN012505,2026-01-02 08:11:41,ATM1108,BANK02,ACC107655,WITHDRAWAL,5000,SUCCESS,0,0
TXN014467,2026-01-02 08:13:56,ATM1080,BANK06,ACC107818,WITHDRAWAL,10000,SUCCESS,0,0
TXN013605,2026-01-02 08:14:00,ATM1074,BANK10,ACC106035,WITHDRAWAL,1000,SUCCESS,0,0
TXN006419,2026-01-02 08:16:06,ATM1496,BANK10,ACC103936,WITHDRAWAL,2000,SUCCESS,0,0
TXN001141,2026-01-02 08:18:26,ATM1255,BANK07,ACC107675,WITHDRAWAL,15000,SUCCESS,1,1
TXN019475,2026-01-02 08:21:08,ATM1236,BANK02,ACC106903,WITHDRAWAL,1500,SUCCESS,0,0
TXN018064,2026-01-02 08:23:08,ATM1444,BANK09,ACC100426,WITHDRAWAL,3000,SUCCESS,0,0
TXN007563,2026-01-02 08:24:41,ATM1078,BANK01,ACC100328,WITHDRAWAL,1000,SUCCESS,0,0
TXN000571,2026-01-02 08:28:15,ATM1446,BANK07,ACC101225,WITHDRAWAL,1500,SUCCESS,0,0
TXN012847,2026-01-02 08:35:48,ATM1331,BANK09,ACC105672,WITHDRAWAL,1000,SUCCESS,0,0
TXN029445,2026-01-02 08:41:19,ATM1290,BANK02,ACC101472,WITHDRAWAL,500,SUCCESS,0,0
TXN005088,2026-01-02 08:44:00,ATM1473,BANK02,ACC104173,WITHDRAWAL,500,FAILED_INSUFFICIENT_FUNDS,0,0
TXN009843,2026-01-02 08:45:43,ATM1116,BANK09,ACC107922,WITHDRAWAL,1500,SUCCESS,0,0
TXN023879,2026-01-02 08:48:39,ATM1138,BANK03,ACC106350,WITHDRAWAL,1500,SUCCESS,0,0
TXN006572,2026-01-02 08:49:20,ATM1344,BANK08,ACC107890,WITHDRAWAL,500,SUCCESS,0,0
TXN015811,2026-01-02 08:53:13,ATM1415,BANK02,ACC101181,WITHDRAWAL,5000,SUCCESS,0,0
TXN011656,2026-01-02 08:53:53,ATM1102,BANK10,ACC101240,WITHDRAWAL,1000,SUCCESS,0,0
TXN006867,2026-01-02 08:55:17,ATM1302,BANK10,ACC102812,WITHDRAWAL,1000,SUCCESS,0,0
TXN021827,2026-01-02 08:57:29,ATM1384,BANK10,ACC100076,WITHDRAWAL,3000,SUCCESS,0,0
TXN009157,2026-01-02 09:03:59,ATM1258,BANK02,ACC105964,WITHDRAWAL,5000,SUCCESS,0,0
TXN013593,2026-01-02 09:06:53,ATM1455,BANK09,ACC107808,WITHDRAWAL,5000,SUCCESS,0,0
TXN016764,2026-01-02 09:09:58,ATM1087,BANK04,ACC102477,WITHDRAWAL,10000,SUCCESS,0,0
TXN028176,2026-01-02 09:10:06,ATM1209,BANK08,ACC107660,WITHDRAWAL,1000,SUCCESS,0,0
TXN007139,2026-01-02 09:13:46,ATM1426,BANK04,ACC107779,WITHDRAWAL,2000,SUCCESS,0,0
TXN026677,2026-01-02 09:15:53,ATM1259,BANK04,ACC105596,WITHDRAWAL,1500,SUCCESS,0,0
TXN026543,2026-01-02 09:21:59,ATM1131,BANK07,ACC101330,WITHDRAWAL,5000,SUCCESS,0,0
TXN010458,2026-01-02 09:22:56,ATM1024,BANK06,ACC103999,WITHDRAWAL,4000,SUCCESS,0,0
TXN008500,2026-01-02 09:24:07,ATM1070,BANK01,ACC107729,WITHDRAWAL,500,SUCCESS,1,0
TXN016985,2026-01-02 09:26:52,ATM1067,BANK02,ACC104373,WITHDRAWAL,2000,SUCCESS,0,0
TXN004033,2026-01-02 09:30:31,ATM1223,BANK01,ACC103122,WITHDRAWAL,3000,SUCCESS,0,0
TXN028324,2026-01-02 09:33:18,ATM1206,BANK07,ACC104966,WITHDRAWAL,1000,SUCCESS,0,0
TXN021582,2026-01-02 09:38:02,ATM1462,BANK02,ACC103192,WITHDRAWAL,1500,SUCCESS,0,0
TXN024494,2026-01-02 09:39:08,ATM1169,BANK10,ACC104447,WITHDRAWAL,500,SUCCESS,0,0
TXN003176,2026-01-02 09:40:19,ATM1373,BANK10,ACC101450,WITHDRAWAL,500,SUCCESS,0,0
TXN021643,2026-01-02 09:42:03,ATM1045,BANK01,ACC100108,WITHDRAWAL,2000,SUCCESS,0,0
TXN006426,2026-01-02 09:51:24,ATM1289,BANK04,ACC100797,WITHDRAWAL,3000,SUCCESS,0,0
TXN026123,2026-01-02 09:54:26,ATM1167,BANK09,ACC103405,WITHDRAWAL,1500,SUCCESS,0,0
TXN027007,2026-01-02 10:03:34,ATM1308,BANK02,ACC107928,WITHDRAWAL,2000,SUCCESS,0,0
TXN002760,2026-01-02 10:04:25,ATM1031,BANK06,ACC107361,WITHDRAWAL,5000,SUCCESS,0,0
TXN000754,2026-01-02 10:06:39,ATM1248,BANK08,ACC105100,WITHDRAWAL,1500,SUCCESS,0,0
TXN000194,2026-01-02 10:06:53,ATM1095,BANK01,ACC106502,WITHDRAWAL,500,SUCCESS,0,0
TXN027016,2026-01-02 10:10:02,ATM1126,BANK03,ACC102923,WITHDRAWAL,2000,SUCCESS,0,0
TXN012812,2026-01-02 10:11:59,ATM1499,BANK06,ACC105277,WITHDRAWAL,1000,SUCCESS,0,0
TXN001742,2026-01-02 10:21:55,ATM1053,BANK03,ACC100110,WITHDRAWAL,2000,SUCCESS,0,0
TXN020819,2026-01-02 10:23:25,ATM1028,BANK08,ACC104381,WITHDRAWAL,2000,SUCCESS,0,0
TXN000197,2026-01-02 10:27:44,ATM1331,BANK09,ACC107515,WITHDRAWAL,3000,SUCCESS,0,0
