complaint_id,timestamp,atm_id,bank_id,account_id,category,amount_disputed,is_verified_fraud,status
CMP003076,2026-01-02 07:44:43,ATM1369,BANK06,ACC523984,ATM Cash Dispense Failure / Trapping,20000,0,UNDER_INVESTIGATION
CMP001003,2026-01-02 08:35:07,ATM1134,BANK04,ACC105397,Unauthorized ATM Cash Withdrawal,15000,1,REGISTERED
CMP008265,2026-01-02 08:36:52,ATM1225,BANK03,ACC266649,Card Skimming / Clone Fraud,15000,1,CLOSED
CMP004615,2026-01-02 08:59:47,ATM1006,BANK09,ACC347251,ATM Cash Dispense Failure / Trapping,20000,1,CLOSED
CMP004676,2026-01-02 09:06:25,ATM1392,BANK03,ACC483165,Unauthorized ATM Cash Withdrawal,15000,0,UNDER_INVESTIGATION
CMP009445,2026-01-02 09:08:46,ATM1256,BANK04,ACC860277,ATM Cash Dispense Failure / Trapping,3000,1,CLOSED
CMP003836,2026-01-02 09:24:50,ATM1411,BANK02,ACC705274,Card Skimming / Clone Fraud,1000,0,CLOSED
CMP001147,2026-01-02 09:35:27,ATM1265,BANK06,ACC100799,PIN Shoulder Surfing & Theft,20000,1,UNDER_INVESTIGATION
CMP004726,2026-01-02 09:39:15,ATM1163,BANK06,ACC640509,Card Skimming / Clone Fraud,20000,0,UNDER_INVESTIGATION
CMP002051,2026-01-02 09:40:17,ATM1144,BANK08,ACC691579,Unauthorized ATM Cash Withdrawal,3000,1,CLOSED
CMP002714,2026-01-02 09:42:06,ATM1194,BANK09,ACC262655,Unauthorized ATM Cash Withdrawal,10000,0,CLOSED
CMP006953,2026-01-02 09:45:17,ATM1383,BANK08,ACC898848,ATM Cash Dispense Failure / Trapping,15000,0,REGISTERED
CMP002435,2026-01-02 09:45:52,ATM1253,BANK05,ACC550534,Unauthorized ATM Cash Withdrawal,10000,0,UNDER_INVESTIGATION
CMP008363,2026-01-02 10:18:56,ATM1306,BANK10,ACC721600,Unauthorized ATM Cash Withdrawal,10000,1,REGISTERED
CMP005654,2026-01-02 10:22:05,ATM1390,BANK04,ACC412957,Unauthorized ATM Cash Withdrawal,1000,0,CLOSED
CMP000032,2026-01-02 10:26:01,ATM1024,BANK06,ACC_MULE_2023,Unauthorized ATM Cash Withdrawal,8000,1,RESOLVED
CMP007738,2026-01-02 10:37:46,ATM1240,BANK08,ACC470466,Unauthorized ATM Cash Withdrawal,5000,1,CLOSED
CMP009709,2026-01-02 10:49:34,ATM1310,BANK05,ACC224922,Unauthorized ATM Cash Withdrawal,20000,1,CLOSED
CMP002056,2026-01-02 10:54:43,ATM1354,BANK03,ACC401582,Phishing & OTP Coerced Cash-out,15000,1,UNDER_INVESTIGATION
CMP006873,2026-01-02 11:17:35,ATM1081,BANK04,ACC860000,Unauthorized ATM Cash Withdrawal,15000,0,CLOSED
CMP004606,2026-01-02 11:17:46,ATM1479,BANK05,ACC167757,Card Skimming / Clone Fraud,3000,0,UNDER_INVESTIGATION
CMP005508,2026-01-02 11:25:08,ATM1037,BANK05,ACC769202,ATM Cash Dispense Failure / Trapping,15000,0,REGISTERED
CMP001605,2026-01-02 11:27:58,ATM1053,BANK03,ACC_MULE_2055,ATM Cash Dispense Failure / Trapping,15000,1,REGISTERED
CMP003426,2026-01-02 11:33:24,ATM1397,BANK04,ACC568386,Card Skimming / Clone Fraud,3000,1,CLOSED
CMP004747,2026-01-02 11:50:16,ATM1082,BANK08,ACC915011,PIN Shoulder Surfing & Theft,15000,1,REGISTERED
CMP008125,2026-01-02 11:53:36,ATM1022,BANK04,ACC162440,PIN Shoulder Surfing & Theft,5000,0,UNDER_INVESTIGATION
CMP008665,2026-01-02 11:54:17,ATM1443,BANK01,ACC266532,Unauthorized ATM Cash Withdrawal,3000,0,REGISTERED
CMP007031,2026-01-02 12:10:48,ATM1330,BANK03,ACC542076,Unauthorized ATM Cash Withdrawal,1000,0,CLOSED
CMP008335,2026-01-02 12:10:53,ATM1217,BANK06,ACC201397,Card Skimming / Clone Fraud,1000,0,UNDER_INVESTIGATION
CMP004628,2026-01-02 12:13:00,ATM1478,BANK05,ACC165858,Unauthorized ATM Cash Withdrawal,1000,0,REGISTERED
CMP000363,2026-01-02 12:22:23,ATM1255,BANK07,ACC107675,ATM Cash Dispense Failure / Trapping,15000,1,UNDER_INVESTIGATION
CMP004258,2026-01-02 12:40:20,ATM1253,BANK05,ACC861554,Phishing & OTP Coerced Cash-out,2000,1,REGISTERED
CMP002822,2026-01-02 12:41:11,ATM1391,BANK05,ACC179419,Unauthorized ATM Cash Withdrawal,2000,0,REGISTERED
CMP008418,2026-01-02 12:44:26,ATM1191,BANK08,ACC987836,ATM Cash Dispense Failure / Trapping,5000,0,UNDER_INVESTIGATION
CMP007256,2026-01-02 12:51:23,ATM1438,BANK03,ACC272053,Card Skimming / Clone Fraud,1000,1,REGISTERED
CMP004549,2026-01-02 13:05:23,ATM1112,BANK04,ACC357295,Card Skimming / Clone Fraud,20000,1,UNDER_INVESTIGATION
CMP008525,2026-01-02 13:06:16,ATM1496,BANK10,ACC283488,PIN Shoulder Surfing & Theft,1000,0,CLOSED
CMP001820,2026-01-02 13:12:02,ATM1371,BANK04,ACC352395,Unauthorized ATM Cash Withdrawal,20000,1,CLOSED
CMP008214,2026-01-02 13:14:36,ATM1055,BANK06,ACC191127,Unauthorized ATM Cash Withdrawal,20000,1,UNDER_INVESTIGATION
CMP004058,2026-01-02 13:19:28,ATM1134,BANK04,ACC532622,Unauthorized ATM Cash Withdrawal,5000,1,REGISTERED
CMP004893,2026-01-02 13:20:34,ATM1252,BANK05,ACC711449,Card Skimming / Clone Fraud,10000,0,CLOSED
CMP008544,2026-01-02 13:53:15,ATM1429,BANK06,ACC928293,Unauthorized ATM Cash Withdrawal,2000,1,CLOSED
CMP007569,2026-01-02 14:04:41,ATM1174,BANK06,ACC543630,Card Skimming / Clone Fraud,5000,0,CLOSED
CMP004573,2026-01-02 14:07:55,ATM1295,BANK08,ACC728891,ATM Cash Dispense Failure / Trapping,3000,1,REGISTERED
CMP005017,2026-01-02 14:11:15,ATM1206,BANK07,ACC489045,Unauthorized ATM Cash Withdrawal,3000,0,REGISTERED
CMP007079,2026-01-02 14:20:35,ATM1341,BANK09,ACC976470,Card Skimming / Clone Fraud,5000,0,REGISTERED
CMP007341,2026-01-02 14:28:16,ATM1276,BANK08,ACC359833,ATM Cash Dispense Failure / Trapping,2000,0,CLOSED
CMP008021,2026-01-02 14:42:28,ATM1475,BANK09,ACC331381,Card Skimming / Clone Fraud,20000,0,UNDER_INVESTIGATION
CMP009617,2026-01-02 14:52:00,ATM1428,BANK10,ACC106019,ATM Cash Dispense Failure / Trapping,2000,1,CLOSED
CMP007164,2026-01-02 15:04:44,ATM1046,BANK09,ACC471481,Unauthorized ATM Cash Withdrawal,1000,0,CLOSED
CMP006778,2026-01-02 15:08:48,ATM1319,BANK01,ACC949884,ATM Cash Dispense Failure / Trapping,20000,0,REGISTERED
CMP005222,2026-01-02 15:10:37,ATM1263,BANK08,ACC467950,ATM Cash Dispense Failure / Trapping,20000,0,UNDER_INVESTIGATION
CMP007699,2026-01-02 15:16:37,ATM1110,BANK09,ACC693322,Phishing & OTP Coerced Cash-out,15000,0,UNDER_INVESTIGATION
CMP008254,2026-01-02 15:19:37,ATM1444,BANK09,ACC725862,Unauthorized ATM Cash Withdrawal,2000,0,CLOSED
CMP005252,2026-01-02 15:20:20,ATM1395,BANK03,ACC685888,Phishing & OTP Coerced Cash-out,20000,1,REGISTERED
CMP008518,2026-01-02 15:32:18,ATM1458,BANK07,ACC808837,Unauthorized ATM Cash Withdrawal,2000,0,CLOSED
CMP000055,2026-01-02 15:37:51,ATM1127,BANK07,ACC_MULE_2110,Unauthorized ATM Cash Withdrawal,15000,1,REGISTERED
CMP001535,2026-01-02 15:41:05,ATM1255,BANK07,ACC107675,Unauthorized ATM Cash Withdrawal,15000,1,RESOLVED
CMP004079,2026-01-02 15:55:29,ATM1100,BANK04,ACC832521,Card Skimming / Clone Fraud,3000,1,UNDER_INVESTIGATION
CMP005504,2026-01-02 16:06:17,ATM1107,BANK08,ACC541078,ATM Cash Dispense Failure / Trapping,10000,0,UNDER_INVESTIGATION
CMP002295,2026-01-02 16:46:30,ATM1227,BANK08,ACC461367,Unauthorized ATM Cash Withdrawal,10000,1,REGISTERED
CMP000705,2026-01-02 16:56:27,ATM1256,BANK04,ACC_MULE_2064,PIN Shoulder Surfing & Theft,15000,1,RESOLVED
CMP005912,2026-01-02 16:56:33,ATM1016,BANK08,ACC525514,Phishing & OTP Coerced Cash-out,20000,1,UNDER_INVESTIGATION
CMP007632,2026-01-02 16:57:43,ATM1435,BANK05,ACC276523,Unauthorized ATM Cash Withdrawal,2000,1,UNDER_INVESTIGATION
CMP004583,2026-01-02 16:59:26,ATM1273,BANK03,ACC449600,Unauthorized ATM Cash Withdrawal,15000,0,UNDER_INVESTIGATION
CMP001350,2026-01-02 17:01:23,ATM1053,BANK03,ACC_MULE_2055,Unauthorized ATM Cash Withdrawal,15000,1,RESOLVED
CMP007311,2026-01-02 17:07:58,ATM1051,BANK05,ACC500393,Unauthorized ATM Cash Withdrawal,10000,1,REGISTERED
CMP000881,2026-01-02 17:10:40,ATM1376,BANK05,ACC103396,Card Skimming / Clone Fraud,10000,1,UNDER_INVESTIGATION
CMP003763,2026-01-02 17:11:35,ATM1148,BANK06,ACC128112,PIN Shoulder Surfing & Theft,5000,0,CLOSED
CMP007172,2026-01-02 17:22:21,ATM1185,BANK04,ACC954028,Unauthorized ATM Cash Withdrawal,20000,0,CLOSED
CMP009525,2026-01-02 17:48:27,ATM1102,BANK10,ACC523574,Unauthorized ATM Cash Withdrawal,20000,1,CLOSED
CMP001527,2026-01-02 17:51:47,ATM1376,BANK05,ACC103396,ATM Cash Dispense Failure / Trapping,10000,1,REGISTERED
CMP000436,2026-01-02 17:59:35,ATM1431,BANK09,ACC_MULE_2014,Card Skimming / Clone Fraud,20000,1,UNDER_INVESTIGATION
CMP000409,2026-01-02 18:05:32,ATM1184,BANK09,ACC_MULE_2140,Phishing & OTP Coerced Cash-out,8000,1,REGISTERED
CMP008890,2026-01-02 18:15:10,ATM1090,BANK07,ACC870265,Unauthorized ATM Cash Withdrawal,5000,0,UNDER_INVESTIGATION
CMP000628,2026-01-02 18:44:58,ATM1370,BANK06,ACC102831,Unauthorized ATM Cash Withdrawal,25000,1,REGISTERED
CMP000076,2026-01-02 18:53:47,ATM1116,BANK09,ACC_MULE_2075,ATM Cash Dispense Failure / Trapping,20000,1,REGISTERED
CMP007577,2026-01-02 19:01:33,ATM1126,BANK03,ACC726101,ATM Cash Dispense Failure / Trapping,1000,1,CLOSED
CMP006228,2026-01-02 19:07:21,ATM1207,BANK09,ACC848076,ATM Cash Dispense Failure / Trapping,15000,0,CLOSED
CMP005366,2026-01-02 19:08:07,ATM1418,BANK03,ACC119881,PIN Shoulder Surfing & Theft,10000,0,UNDER_INVESTIGATION
CMP000806,2026-01-02 19:20:17,ATM1214,BANK02,ACC102967,Unauthorized ATM Cash Withdrawal,15000,1,RESOLVED
CMP004348,2026-01-02 19:26:54,ATM1080,BANK06,ACC306538,PIN Shoulder Surfing & Theft,1000,0,CLOSED
CMP009844,2026-01-02 19:36:19,ATM1380,BANK10,ACC592154,PIN Shoulder Surfing & Theft,15000,0,CLOSED
CMP000590,2026-01-02 19:46:07,ATM1116,BANK09,ACC_MULE_2075,PIN Shoulder Surfing & Theft,20000,1,RESOLVED
CMP001013,2026-01-02 19:58:52,ATM1354,BANK03,ACC103571,Phishing & OTP Coerced Cash-out,15000,1,RESOLVED
CMP001037,2026-01-02 19:59:38,ATM1354,BANK03,ACC103571,Unauthorized ATM Cash Withdrawal,15000,1,RESOLVED
CMP003165,2026-01-02 20:01:34,ATM1262,BANK09,ACC489396,Card Skimming / Clone Fraud,5000,0,CLOSED
CMP002545,2026-01-02 20:10:11,ATM1149,BANK09,ACC493397,Card Skimming / Clone Fraud,10000,0,REGISTERED
CMP002177,2026-01-02 20:28:39,ATM1299,BANK03,ACC979269,Unauthorized ATM Cash Withdrawal,15000,0,CLOSED
CMP007390,2026-01-02 20:29:34,ATM1414,BANK05,ACC771659,Unauthorized ATM Cash Withdrawal,1000,0,UNDER_INVESTIGATION
CMP003636,2026-01-02 20:34:14,ATM1365,BANK05,ACC232113,Unauthorized ATM Cash Withdrawal,10000,1,REGISTERED
CMP006615,2026-01-02 20:36:53,ATM1063,BANK07,ACC721836,Unauthorized ATM Cash Withdrawal,1000,1,UNDER_INVESTIGATION
CMP005884,2026-01-02 20:40:06,ATM1024,BANK06,ACC763773,Unauthorized ATM Cash Withdrawal,3000,0,REGISTERED
CMP008538,2026-01-02 20:41:15,ATM1071,BANK06,ACC596199,Phishing & OTP Coerced Cash-out,3000,0,CLOSED
CMP002782,2026-01-02 20:45:10,ATM1212,BANK09,ACC804722,Unauthorized ATM Cash Withdrawal,15000,0,UNDER_INVESTIGATION
CMP001050,2026-01-02 20:49:24,ATM1053,BANK03,ACC_MULE_2055,PIN Shoulder Surfing & Theft,15000,1,RESOLVED
CMP009923,2026-01-02 21:08:33,ATM1133,BANK01,ACC747989,Unauthorized ATM Cash Withdrawal,3000,1,CLOSED
CMP004702,2026-01-02 21:16:14,ATM1367,BANK02,ACC174389,Unauthorized ATM Cash Withdrawal,1000,1,CLOSED
CMP000357,2026-01-02 21:31:48,ATM1103,BANK10,ACC_MULE_2057,Card Skimming / Clone Fraud,20000,1,RESOLVED
CMP007877,2026-01-02 22:03:41,ATM1266,BANK03,ACC723747,Unauthorized ATM Cash Withdrawal,3000,1,REGISTERED
CMP004955,2026-01-02 22:07:13,ATM1303,BANK02,ACC357733,Unauthorized ATM Cash Withdrawal,20000,0,UNDER_INVESTIGATION
CMP004041,2026-01-02 22:08:29,ATM1153,BANK06,ACC913576,Card Skimming / Clone Fraud,2000,0,UNDER_INVESTIGATION
CMP000132,2026-01-02 22:13:46,ATM1214,BANK02,ACC102967,Card Skimming / Clone Fraud,15000,1,REGISTERED
CMP008220,2026-01-02 22:18:00,ATM1356,BANK08,ACC368801,Card Skimming / Clone Fraud,10000,0,UNDER_INVESTIGATION
CMP008211,2026-01-02 22:25:45,ATM1350,BANK07,ACC817592,ATM Cash Dispense Failure / Trapping,20000,1,UNDER_INVESTIGATION
CMP001561,2026-01-02 22:45:26,ATM1256,BANK04,ACC_MULE_2064,Unauthorized ATM Cash Withdrawal,15000,1,RESOLVED
CMP004027,2026-01-02 23:00:40,ATM1232,BANK07,ACC357955,Unauthorized ATM Cash Withdrawal,2000,0,UNDER_INVESTIGATION
CMP001383,2026-01-02 23:05:31,ATM1123,BANK01,ACC_MULE_2094,Unauthorized ATM Cash Withdrawal,25000,1,UNDER_INVESTIGATION
CMP008596,2026-01-02 23:16:02,ATM1247,BANK05,ACC984329,Card Skimming / Clone Fraud,20000,0,CLOSED
CMP009773,2026-01-02 23:21:34,ATM1218,BANK05,ACC256463,Card Skimming / Clone Fraud,5000,1,UNDER_INVESTIGATION
CMP005102,2026-01-02 23:22:26,ATM1139,BANK03,ACC936463,Unauthorized ATM Cash Withdrawal,15000,0,UNDER_INVESTIGATION
CMP004124,2026-01-02 23:25:30,ATM1419,BANK02,ACC922108,ATM Cash Dispense Failure / Trapping,3000,0,REGISTERED
CMP008882,2026-01-02 23:33:19,ATM1452,BANK10,ACC797639,Unauthorized ATM Cash Withdrawal,15000,1,REGISTERED
CMP006379,2026-01-02 23:44:32,ATM1343,BANK10,ACC552983,Unauthorized ATM Cash Withdrawal,15000,1,CLOSED
CMP008487,2026-01-02 23:49:38,ATM1160,BANK06,ACC902812,Card Skimming / Clone Fraud,2000,0,CLOSED
CMP004441,2026-01-02 23:52:07,ATM1477,BANK09,ACC706711,Phishing & OTP Coerced Cash-out,3000,0,REGISTERED
CMP005378,2026-01-02 23:54:49,ATM1463,BANK06,ACC157728,Phishing & OTP Coerced Cash-out,1000,0,CLOSED
CMP009670,2026-01-03 00:15:13,ATM1129,BANK03,ACC759981,PIN Shoulder Surfing & Theft,3000,1,REGISTERED
CMP001061,2026-01-03 00:15:24,ATM1376,BANK05,ACC103396,Card Skimming / Clone Fraud,10000,1,RESOLVED
CMP004065,2026-01-03 00:16:07,ATM1046,BANK09,ACC676024,Phishing & OTP Coerced Cash-out,1000,0,CLOSED
CMP006827,2026-01-03 00:20:31,ATM1341,BANK09,ACC512001,Phishing & OTP Coerced Cash-out,5000,1,UNDER_INVESTIGATION
CMP007974,2026-01-03 00:27:41,ATM1137,BANK03,ACC825332,Unauthorized ATM Cash Withdrawal,1000,0,UNDER_INVESTIGATION
CMP002680,2026-01-03 00:33:27,ATM1431,BANK09,ACC177205,Unauthorized ATM Cash Withdrawal,1000,0,UNDER_INVESTIGATION
CMP003352,2026-01-03 00:39:21,ATM1316,BANK02,ACC937742,Unauthorized ATM Cash Withdrawal,20000,1,CLOSED
CMP004901,2026-01-03 00:50:49,ATM1017,BANK02,ACC860169,Unauthorized ATM Cash Withdrawal,20000,0,CLOSED
CMP000584,2026-01-03 00:56:31,ATM1408,BANK06,ACC103307,Unauthorized ATM Cash Withdrawal,20000,1,RESOLVED
CMP008984,2026-01-03 00:57:16,ATM1137,BANK03,ACC142814,Phishing & OTP Coerced Cash-out,3000,1,REGISTERED
CMP009411,2026-01-03 01:00:08,ATM1451,BANK09,ACC735838,Unauthorized ATM Cash Withdrawal,1000,0,UNDER_INVESTIGATION
CMP002709,2026-01-03 01:07:11,ATM1305,BANK09,ACC881151,Card Skimming / Clone Fraud,5000,1,REGISTERED
CMP001604,2026-01-03 01:15:52,ATM1275,BANK10,ACC_MULE_2093,ATM Cash Dispense Failure / Trapping,15000,1,RESOLVED
CMP005785,2026-01-03 01:17:50,ATM1493,BANK06,ACC956362,Unauthorized ATM Cash Withdrawal,15000,0,UNDER_INVESTIGATION
CMP003271,2026-01-03 01:37:43,ATM1104,BANK05,ACC654691,PIN Shoulder Surfing & Theft,5000,0,REGISTERED
CMP002702,2026-01-03 02:00:58,ATM1267,BANK08,ACC915874,ATM Cash Dispense Failure / Trapping,2000,0,REGISTERED
CMP004015,2026-01-03 02:01:41,ATM1414,BANK05,ACC401337,Unauthorized ATM Cash Withdrawal,15000,1,CLOSED
CMP009765,2026-01-03 02:09:09,ATM1084,BANK02,ACC700034,PIN Shoulder Surfing & Theft,10000,0,UNDER_INVESTIGATION
CMP000728,2026-01-03 03:07:30,ATM1408,BANK06,ACC_MULE_2109,Phishing & OTP Coerced Cash-out,20000,1,RESOLVED
CMP000772,2026-01-03 03:07:40,ATM1258,BANK02,ACC_MULE_2081,Card Skimming / Clone Fraud,25000,1,REGISTERED
CMP005381,2026-01-03 03:10:23,ATM1420,BANK07,ACC734192,Card Skimming / Clone Fraud,15000,1,REGISTERED
CMP009560,2026-01-03 03:10:36,ATM1457,BANK07,ACC270487,Unauthorized ATM Cash Withdrawal,10000,0,UNDER_INVESTIGATION
CMP001253,2026-01-03 03:15:39,ATM1258,BANK02,ACC_MULE_2081,Card Skimming / Clone Fraud,25000,1,RESOLVED
CMP001645,2026-01-03 03:45:07,ATM1258,BANK02,ACC_MULE_2081,Unauthorized ATM Cash Withdrawal,25000,1,REGISTERED
CMP002209,2026-01-03 03:50:13,ATM1074,BANK10,ACC996999,Card Skimming / Clone Fraud,5000,1,UNDER_INVESTIGATION
CMP004351,2026-01-03 03:56:28,ATM1044,BANK05,ACC776546,Unauthorized ATM Cash Withdrawal,5000,0,CLOSED
CMP004466,2026-01-03 03:59:55,ATM1343,BANK10,ACC931356,Card Skimming / Clone Fraud,10000,0,CLOSED
CMP001515,2026-01-03 04:07:27,ATM1256,BANK04,ACC_MULE_2064,Unauthorized ATM Cash Withdrawal,15000,1,REGISTERED
CMP005313,2026-01-03 04:09:22,ATM1095,BANK01,ACC580146,Unauthorized ATM Cash Withdrawal,3000,1,CLOSED
CMP008343,2026-01-03 04:16:12,ATM1019,BANK10,ACC121693,Phishing & OTP Coerced Cash-out,20000,0,UNDER_INVESTIGATION
CMP008150,2026-01-03 04:19:35,ATM1079,BANK02,ACC931991,Card Skimming / Clone Fraud,2000,1,UNDER_INVESTIGATION
CMP009777,2026-01-03 04:21:14,ATM1166,BANK10,ACC585899,PIN Shoulder Surfing & Theft,15000,0,CLOSED
CMP001739,2026-01-03 04:24:57,ATM1473,BANK02,ACC408896,Phishing & OTP Coerced Cash-out,15000,0,CLOSED
CMP005403,2026-01-03 04:27:23,ATM1442,BANK08,ACC288661,Unauthorized ATM Cash Withdrawal,15000,1,CLOSED
CMP009128,2026-01-03 04:28:44,ATM1382,BANK04,ACC452545,Card Skimming / Clone Fraud,5000,1,CLOSED
CMP007580,2026-01-03 04:44:01,ATM1144,BANK08,ACC309978,Card Skimming / Clone Fraud,10000,0,CLOSED
CMP007314,2026-01-03 04:46:17,ATM1390,BANK04,ACC591038,Card Skimming / Clone Fraud,5000,1,CLOSED
CMP006980,2026-01-03 04:59:11,ATM1061,BANK08,ACC124504,PIN Shoulder Surfing & Theft,2000,1,UNDER_INVESTIGATION
CMP008551,2026-01-03 05:03:21,ATM1038,BANK10,ACC512695,Unauthorized ATM Cash Withdrawal,15000,1,CLOSED
CMP007980,2026-01-03 05:09:22,ATM1481,BANK10,ACC289277,Card Skimming / Clone Fraud,2000,0,UNDER_INVESTIGATION
CMP004212,2026-01-03 05:22:46,ATM1258,BANK02,ACC402137,Unauthorized ATM Cash Withdrawal,3000,0,CLOSED
CMP004429,2026-01-03 05:35:45,ATM1049,BANK05,ACC764122,PIN Shoulder Surfing & Theft,5000,0,CLOSED
CMP003497,2026-01-03 05:44:21,ATM1302,BANK10,ACC518400,Card Skimming / Clone Fraud,5000,0,REGISTERED
CMP009434,2026-01-03 05:47:48,ATM1297,BANK10,ACC228836,Card Skimming / Clone Fraud,10000,0,CLOSED
CMP000997,2026-01-03 05:51:08,ATM1228,BANK06,ACC_MULE_2059,Card Skimming / Clone Fraud,8000,1,RESOLVED
CMP004098,2026-01-03 06:13:30,ATM1022,BANK04,ACC184516,ATM Cash Dispense Failure / Trapping,3000,0,REGISTERED
CMP008970,2026-01-03 06:31:13,ATM1196,BANK05,ACC191141,ATM Cash Dispense Failure / Trapping,10000,0,REGISTERED
CMP008465,2026-01-03 06:34:25,ATM1060,BANK09,ACC954623,Unauthorized ATM Cash Withdrawal,20000,0,CLOSED
CMP005492,2026-01-03 06:44:39,ATM1098,BANK02,ACC690371,Phishing & OTP Coerced Cash-out,3000,1,CLOSED
CMP003713,2026-01-03 06:44:44,ATM1421,BANK01,ACC836945,Unauthorized ATM Cash Withdrawal,20000,0,UNDER_INVESTIGATION
CMP003909,2026-01-03 06:48:31,ATM1144,BANK08,ACC550925,Unauthorized ATM Cash Withdrawal,3000,0,UNDER_INVESTIGATION
CMP005909,2026-01-03 07:08:35,ATM1217,BANK06,ACC859430,Card Skimming / Clone Fraud,10000,0,REGISTERED
CMP007319,2026-01-03 07:10:30,ATM1365,BANK05,ACC256182,ATM Cash Dispense Failure / Trapping,2000,0,REGISTERED
CMP007281,2026-01-03 07:40:05,ATM1328,BANK08,ACC434850,Unauthorized ATM Cash Withdrawal,2000,0,CLOSED
CMP009397,2026-01-03 07:43:25,ATM1141,BANK04,ACC817466,Card Skimming / Clone Fraud,3000,0,CLOSED
CMP006652,2026-01-03 07:53:39,ATM1133,BANK01,ACC856812,Unauthorized ATM Cash Withdrawal,20000,1,UNDER_INVESTIGATION
CMP007540,2026-01-03 08:13:37,ATM1034,BANK07,ACC488041,Phishing & OTP Coerced Cash-out,2000,1,UNDER_INVESTIGATION
CMP005391,2026-01-03 08:27:15,ATM1404,BANK09,ACC734510,Unauthorized ATM Cash Withdrawal,3000,1,REGISTERED
CMP006055,2026-01-03 08:36:47,ATM1016,BANK08,ACC738070,PIN Shoulder Surfing & Theft,2000,0,UNDER_INVESTIGATION
CMP008118,2026-01-03 09:32:35,ATM1170,BANK08,ACC744257,Unauthorized ATM Cash Withdrawal,5000,1,CLOSED
CMP006023,2026-01-03 09:33:26,ATM1169,BANK10,ACC468690,Card Skimming / Clone Fraud,15000,1,REGISTERED
CMP004476,2026-01-03 09:44:40,ATM1495,BANK05,ACC839850,ATM Cash Dispense Failure / Trapping,15000,0,UNDER_INVESTIGATION
CMP005565,2026-01-03 09:54:54,ATM1369,BANK06,ACC482485,Unauthorized ATM Cash Withdrawal,1000,1,UNDER_INVESTIGATION
CMP002996,2026-01-03 09:56:27,ATM1112,BANK04,ACC281912,Card Skimming / Clone Fraud,3000,0,CLOSED
CMP005975,2026-01-03 10:00:18,ATM1118,BANK05,ACC750291,Unauthorized ATM Cash Withdrawal,15000,1,REGISTERED
CMP000946,2026-01-03 10:02:02,ATM1161,BANK02,ACC_MULE_2112,Card Skimming / Clone Fraud,8000,1,REGISTERED
CMP004637,2026-01-03 10:05:47,ATM1334,BANK05,ACC727932,Unauthorized ATM Cash Withdrawal,15000,0,CLOSED
CMP006026,2026-01-03 10:29:54,ATM1017,BANK02,ACC248170,Unauthorized ATM Cash Withdrawal,1000,1,UNDER_INVESTIGATION
CMP006044,2026-01-03 10:34:31,ATM1019,BANK10,ACC492928,ATM Cash Dispense Failure / Trapping,3000,1,REGISTERED
CMP004787,2026-01-03 10:40:03,ATM1307,BANK06,ACC922828,Unauthorized ATM Cash Withdrawal,5000,1,UNDER_INVESTIGATION
CMP003144,2026-01-03 10:42:12,ATM1113,BANK08,ACC313133,Phishing & OTP Coerced Cash-out,10000,0,REGISTERED
CMP002122,2026-01-03 10:42:43,ATM1324,BANK09,ACC346402,Unauthorized ATM Cash Withdrawal,1000,0,UNDER_INVESTIGATION
CMP009192,2026-01-03 10:58:53,ATM1214,BANK02,ACC402732,Unauthorized ATM Cash Withdrawal,20000,1,REGISTERED
CMP005029,2026-01-03 11:18:23,ATM1018,BANK10,ACC691121,ATM Cash Dispense Failure / Trapping,1000,1,UNDER_INVESTIGATION
CMP004625,2026-01-03 11:19:35,ATM1386,BANK07,ACC311928,Phishing & OTP Coerced Cash-out,3000,1,CLOSED
CMP009187,2026-01-03 11:25:33,ATM1333,BANK03,ACC609115,Unauthorized ATM Cash Withdrawal,10000,0,REGISTERED
CMP006719,2026-01-03 12:05:01,ATM1455,BANK09,ACC121584,ATM Cash Dispense Failure / Trapping,15000,1,REGISTERED
CMP002774,2026-01-03 12:09:56,ATM1230,BANK05,ACC507213,Unauthorized ATM Cash Withdrawal,15000,0,CLOSED
CMP000989,2026-01-03 12:11:28,ATM1258,BANK02,ACC_MULE_2081,ATM Cash Dispense Failure / Trapping,25000,1,REGISTERED
CMP002088,2026-01-03 12:31:17,ATM1382,BANK04,ACC635661,Card Skimming / Clone Fraud,1000,0,UNDER_INVESTIGATION
CMP003741,2026-01-03 12:33:07,ATM1143,BANK08,ACC402087,Card Skimming / Clone Fraud,15000,0,UNDER_INVESTIGATION
CMP001301,2026-01-03 12:44:06,ATM1358,BANK03,ACC_MULE_2064,Unauthorized ATM Cash Withdrawal,25000,1,REGISTERED
CMP006038,2026-01-03 12:53:37,ATM1121,BANK04,ACC162897,Card Skimming / Clone Fraud,5000,1,CLOSED
CMP005891,2026-01-03 12:57:01,ATM1039,BANK03,ACC556424,Card Skimming / Clone Fraud,15000,1,REGISTERED
CMP005930,2026-01-03 13:02:38,ATM1401,BANK06,ACC985097,Unauthorized ATM Cash Withdrawal,15000,0,CLOSED
CMP003237,2026-01-03 13:06:38,ATM1310,BANK05,ACC188965,Unauthorized ATM Cash Withdrawal,15000,0,CLOSED
CMP000316,2026-01-03 13:28:33,ATM1119,BANK09,ACC_MULE_2090,Unauthorized ATM Cash Withdrawal,8000,1,RESOLVED
