complaint_id,complaint_number,reported_at,crime_category,fraud_amount,state,district,police_station,latitude,longitude,status,timestamp,category
COMP000460,CMP-2026-000460,2026-01-03 20:29:03,CARD_FRAUD,8000.0,Uttar Pradesh,Varanasi,Shivpur PS,25.375209,82.954771,RESOLVED,2026-01-03 20:29:03,CARD_FRAUD
COMP009927,CMP-2026-009927,2026-01-03 21:11:36,CARD_FRAUD,5000.0,Uttar Pradesh,Mathura,Kotwali PS,27.508768,77.671544,RESOLVED,2026-01-03 21:11:36,CARD_FRAUD
COMP006545,CMP-2026-006545,2026-01-03 21:19:31,CARD_FRAUD,5000.0,Uttar Pradesh,Lucknow,Indira Nagar PS,26.882432,80.999352,RESOLVED,2026-01-03 21:19:31,CARD_FRAUD
COMP006455,CMP-2026-006455,2026-01-03 21:20:01,PHISHING,15000.0,Uttar Pradesh,Lucknow,Charbagh PS,26.828584,80.927918,UNDER_INVESTIGATION,2026-01-03 21:20:01,PHISHING
COMP002919,CMP-2026-002919,2026-01-03 21:22:35,ONLINE_BANKING_FRAUD,30000.0,Uttar Pradesh,Kanpur Nagar,Govind Nagar PS,26.426196,80.315541,UNDER_INVESTIGATION,2026-01-03 21:22:35,ONLINE_BANKING_FRAUD
COMP007466,CMP-2026-007466,2026-01-03 22:37:37,CARD_FRAUD,2000.0,Uttar Pradesh,Lucknow,Alambagh PS,26.81436,80.907437,UNDER_INVESTIGATION,2026-01-03 22:37:37,CARD_FRAUD
COMP007213,CMP-2026-007213,2026-01-03 22:51:31,CARD_FRAUD,15000.0,Uttar Pradesh,Gorakhpur,Cantt PS,26.752177,83.38417,UNDER_INVESTIGATION,2026-01-03 22:51:31,CARD_FRAUD
COMP003782,CMP-2026-003782,2026-01-03 22:53:05,ATM_FRAUD,10000.0,Uttar Pradesh,Ghaziabad,Kavi Nagar PS,28.69848,77.433686,RESOLVED,2026-01-03 22:53:05,ATM_FRAUD
COMP007716,CMP-2026-007716,2026-01-03 23:34:02,OTHER,2000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Kasna PS,28.470666,77.510432,REGISTERED,2026-01-03 23:34:02,OTHER
COMP000209,CMP-2026-000209,2026-01-03 23:39:40,ATM_FRAUD,10000.0,Uttar Pradesh,Meerut,Sadar PS,28.992331,77.70145,UNDER_INVESTIGATION,2026-01-03 23:39:40,ATM_FRAUD
COMP002233,CMP-2026-002233,2026-01-04 01:19:02,OTHER,15000.0,Uttar Pradesh,Kanpur Nagar,Govind Nagar PS,26.431469,80.310647,CLOSED,2026-01-04 01:19:02,OTHER
COMP002435,CMP-2026-002435,2026-01-04 01:23:37,CARD_FRAUD,5000.0,Uttar Pradesh,Lucknow,Gomti Nagar PS,26.865557,80.989255,REGISTERED,2026-01-04 01:23:37,CARD_FRAUD
COMP002518,CMP-2026-002518,2026-01-04 01:39:14,ATM_FRAUD,5000.0,Uttar Pradesh,Kanpur Nagar,Kidwai Nagar PS,26.409925,80.346908,RESOLVED,2026-01-04 01:39:14,ATM_FRAUD
COMP008545,CMP-2026-008545,2026-01-04 02:09:53,IDENTITY_FRAUD,2000.0,Uttar Pradesh,Agra,Sadar Bazar PS,27.15587,78.010019,UNDER_INVESTIGATION,2026-01-04 02:09:53,IDENTITY_FRAUD
COMP004451,CMP-2026-004451,2026-01-04 02:17:28,UPI_FRAUD,10000.0,Uttar Pradesh,Prayagraj,Jhusi PS,25.426098,81.902367,UNDER_INVESTIGATION,2026-01-04 02:17:28,UPI_FRAUD
COMP008579,CMP-2026-008579,2026-01-04 02:20:33,UPI_FRAUD,8000.0,Uttar Pradesh,Muzaffarnagar,New Mandi PS,29.460574,77.728992,CLOSED,2026-01-04 02:20:33,UPI_FRAUD
COMP008126,CMP-2026-008126,2026-01-04 03:01:51,ATM_FRAUD,10000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Kasna PS,28.468458,77.49529,UNDER_INVESTIGATION,2026-01-04 03:01:51,ATM_FRAUD
COMP000311,CMP-2026-000311,2026-01-04 03:12:16,CARD_FRAUD,10000.0,Uttar Pradesh,Kanpur Nagar,Civil Lines PS,26.469649,80.349146,ACTION_TAKEN,2026-01-04 03:12:16,CARD_FRAUD
COMP002764,CMP-2026-002764,2026-01-04 03:19:41,UPI_FRAUD,30000.0,Uttar Pradesh,Meerut,Nauchandi PS,28.975046,77.728187,UNDER_INVESTIGATION,2026-01-04 03:19:41,UPI_FRAUD
COMP007301,CMP-2026-007301,2026-01-04 03:38:09,ONLINE_BANKING_FRAUD,5000.0,Uttar Pradesh,Moradabad,Majhola PS,28.813678,78.752539,REGISTERED,2026-01-04 03:38:09,ONLINE_BANKING_FRAUD
COMP001100,CMP-2026-001100,2026-01-04 04:28:03,ATM_FRAUD,2000.0,Uttar Pradesh,Agra,Tajganj PS,27.187082,78.046182,UNDER_INVESTIGATION,2026-01-04 04:28:03,ATM_FRAUD
COMP001291,CMP-2026-001291,2026-01-04 05:40:48,ONLINE_BANKING_FRAUD,15000.0,Uttar Pradesh,Muzaffarnagar,Civil Lines PS,29.473756,77.692384,REGISTERED,2026-01-04 05:40:48,ONLINE_BANKING_FRAUD
COMP004048,CMP-2026-004048,2026-01-04 05:41:12,ATM_FRAUD,15000.0,Uttar Pradesh,Firozabad,Dakshin PS,27.161503,78.405716,CLOSED,2026-01-04 05:41:12,ATM_FRAUD
COMP009246,CMP-2026-009246,2026-01-04 06:33:41,ATM_FRAUD,2000.0,Uttar Pradesh,Aligarh,Civil Lines PS,27.910673,78.078055,REGISTERED,2026-01-04 06:33:41,ATM_FRAUD
COMP002677,CMP-2026-002677,2026-01-04 06:35:10,ATM_FRAUD,5000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Sector 58 PS,28.607624,77.370126,REGISTERED,2026-01-04 06:35:10,ATM_FRAUD
COMP008795,CMP-2026-008795,2026-01-04 06:37:48,CARD_FRAUD,15000.0,Uttar Pradesh,Kanpur Nagar,Kidwai Nagar PS,26.41511,80.338296,REGISTERED,2026-01-04 06:37:48,CARD_FRAUD
COMP008162,CMP-2026-008162,2026-01-04 06:57:32,PHISHING,2000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Sector 58 PS,28.632297,77.376324,UNDER_INVESTIGATION,2026-01-04 06:57:32,PHISHING
COMP001670,CMP-2026-001670,2026-01-04 07:00:12,ATM_FRAUD,10000.0,Uttar Pradesh,Meerut,Nauchandi PS,28.963069,77.735252,REGISTERED,2026-01-04 07:00:12,ATM_FRAUD
COMP006398,CMP-2026-006398,2026-01-04 07:07:52,PHISHING,10000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Sector 58 PS,28.616121,77.348737,UNDER_INVESTIGATION,2026-01-04 07:07:52,PHISHING
COMP002863,CMP-2026-002863,2026-01-04 07:32:29,PHISHING,20000.0,Uttar Pradesh,Moradabad,Majhola PS,28.788069,78.75887,RESOLVED,2026-01-04 07:32:29,PHISHING
COMP005636,CMP-2026-005636,2026-01-04 08:47:52,ATM_FRAUD,10000.0,Uttar Pradesh,Kanpur Nagar,Govind Nagar PS,26.426966,80.309286,REGISTERED,2026-01-04 08:47:52,ATM_FRAUD
COMP009750,CMP-2026-009750,2026-01-04 10:20:38,ATM_FRAUD,2000.0,Uttar Pradesh,Ghaziabad,Kaushambi PS,28.629092,77.335668,RESOLVED,2026-01-04 10:20:38,ATM_FRAUD
COMP004312,CMP-2026-004312,2026-01-04 10:40:51,UPI_FRAUD,5000.0,Uttar Pradesh,Gorakhpur,Cantt PS,26.768405,83.386037,CLOSED,2026-01-04 10:40:51,UPI_FRAUD
COMP000449,CMP-2026-000449,2026-01-04 10:56:06,ATM_FRAUD,5000.0,Uttar Pradesh,Prayagraj,Jhusi PS,25.42758,81.910596,CLOSED,2026-01-04 10:56:06,ATM_FRAUD
COMP001132,CMP-2026-001132,2026-01-04 11:13:56,CARD_FRAUD,15000.0,Uttar Pradesh,Muzaffarnagar,Civil Lines PS,29.482386,77.720132,REGISTERED,2026-01-04 11:13:56,CARD_FRAUD
COMP004147,CMP-2026-004147,2026-01-04 13:00:18,ATM_FRAUD,8000.0,Uttar Pradesh,Kanpur Nagar,Kidwai Nagar PS,26.414622,80.333819,UNDER_INVESTIGATION,2026-01-04 13:00:18,ATM_FRAUD
COMP007747,CMP-2026-007747,2026-01-04 13:20:27,ONLINE_BANKING_FRAUD,8000.0,Uttar Pradesh,Jhansi,Nawabad PS,25.448429,78.575333,CLOSED,2026-01-04 13:20:27,ONLINE_BANKING_FRAUD
COMP003189,CMP-2026-003189,2026-01-04 13:38:35,ATM_FRAUD,8000.0,Uttar Pradesh,Ghaziabad,Kaushambi PS,28.647396,77.342023,CLOSED,2026-01-04 13:38:35,ATM_FRAUD
COMP008650,CMP-2026-008650,2026-01-04 14:51:43,CARD_FRAUD,20000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Kasna PS,28.469977,77.519724,UNDER_INVESTIGATION,2026-01-04 14:51:43,CARD_FRAUD
COMP002680,CMP-2026-002680,2026-01-04 15:16:20,IDENTITY_FRAUD,10000.0,Uttar Pradesh,Ghaziabad,Kavi Nagar PS,28.679339,77.434521,UNDER_INVESTIGATION,2026-01-04 15:16:20,IDENTITY_FRAUD
COMP003526,CMP-2026-003526,2026-01-04 15:34:43,UPI_FRAUD,5000.0,Uttar Pradesh,Ayodhya (Faizabad),Ayodhya PS,26.783306,82.202443,REGISTERED,2026-01-04 15:34:43,UPI_FRAUD
COMP000328,CMP-2026-000328,2026-01-04 16:04:55,CARD_FRAUD,15000.0,Uttar Pradesh,Prayagraj,Civil Lines PS,25.454996,81.832349,UNDER_INVESTIGATION,2026-01-04 16:04:55,CARD_FRAUD
COMP003880,CMP-2026-003880,2026-01-04 17:47:09,ONLINE_BANKING_FRAUD,15000.0,Uttar Pradesh,Meerut,Nauchandi PS,28.960761,77.736913,RESOLVED,2026-01-04 17:47:09,ONLINE_BANKING_FRAUD
COMP005706,CMP-2026-005706,2026-01-04 17:54:00,UPI_FRAUD,15000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Kasna PS,28.474225,77.514264,REGISTERED,2026-01-04 17:54:00,UPI_FRAUD
COMP009647,CMP-2026-009647,2026-01-04 17:54:32,ONLINE_BANKING_FRAUD,10000.0,Uttar Pradesh,Lucknow,Charbagh PS,26.823189,80.91281,UNDER_INVESTIGATION,2026-01-04 17:54:32,ONLINE_BANKING_FRAUD
COMP000571,CMP-2026-000571,2026-01-04 18:09:09,ATM_FRAUD,10000.0,Uttar Pradesh,Varanasi,Bhelupur PS,25.294117,82.977389,UNDER_INVESTIGATION,2026-01-04 18:09:09,ATM_FRAUD
COMP008088,CMP-2026-008088,2026-01-04 18:37:21,PHISHING,20000.0,Uttar Pradesh,Ghaziabad,Indirapuram PS,28.62541,77.375139,CLOSED,2026-01-04 18:37:21,PHISHING
COMP008049,CMP-2026-008049,2026-01-04 18:43:10,ATM_FRAUD,8000.0,Uttar Pradesh,Prayagraj,Jhusi PS,25.429467,81.911863,REGISTERED,2026-01-04 18:43:10,ATM_FRAUD
COMP004594,CMP-2026-004594,2026-01-04 19:32:24,ATM_FRAUD,8000.0,Uttar Pradesh,Prayagraj,Jhusi PS,25.424209,81.929355,RESOLVED,2026-01-04 19:32:24,ATM_FRAUD
COMP006183,CMP-2026-006183,2026-01-04 19:51:55,ATM_FRAUD,8000.0,Uttar Pradesh,Prayagraj,Naini PS,25.397618,81.871994,REGISTERED,2026-01-04 19:51:55,ATM_FRAUD
COMP008929,CMP-2026-008929,2026-01-04 20:23:37,ATM_FRAUD,8000.0,Uttar Pradesh,Agra,Tajganj PS,27.157926,78.047114,RESOLVED,2026-01-04 20:23:37,ATM_FRAUD
COMP003736,CMP-2026-003736,2026-01-04 20:34:06,UPI_FRAUD,5000.0,Uttar Pradesh,Gorakhpur,Gulriha PS,26.787353,83.392805,UNDER_INVESTIGATION,2026-01-04 20:34:06,UPI_FRAUD
COMP009912,CMP-2026-009912,2026-01-04 20:34:59,CARD_FRAUD,2000.0,Uttar Pradesh,Gorakhpur,Cantt PS,26.74412,83.384011,RESOLVED,2026-01-04 20:34:59,CARD_FRAUD
COMP008655,CMP-2026-008655,2026-01-04 20:50:29,ATM_FRAUD,8000.0,Uttar Pradesh,Kanpur Nagar,Govind Nagar PS,26.432241,80.320068,UNDER_INVESTIGATION,2026-01-04 20:50:29,ATM_FRAUD
COMP009301,CMP-2026-009301,2026-01-04 20:59:12,ATM_FRAUD,20000.0,Uttar Pradesh,Jhansi,Nawabad PS,25.463889,78.586178,RESOLVED,2026-01-04 20:59:12,ATM_FRAUD
COMP000196,CMP-2026-000196,2026-01-04 21:22:34,ATM_FRAUD,25000.0,Uttar Pradesh,Moradabad,Civil Lines PS,28.841522,78.75561,REGISTERED,2026-01-04 21:22:34,ATM_FRAUD
COMP003834,CMP-2026-003834,2026-01-04 22:30:51,CARD_FRAUD,5000.0,Uttar Pradesh,Ghaziabad,Kaushambi PS,28.634509,77.333991,UNDER_INVESTIGATION,2026-01-04 22:30:51,CARD_FRAUD
COMP008214,CMP-2026-008214,2026-01-04 23:08:39,ATM_FRAUD,5000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Surajpur PS,28.518705,77.389395,UNDER_INVESTIGATION,2026-01-04 23:08:39,ATM_FRAUD
COMP009657,CMP-2026-009657,2026-01-04 23:14:49,PHISHING,5000.0,Uttar Pradesh,Ghaziabad,Kaushambi PS,28.643998,77.339551,RESOLVED,2026-01-04 23:14:49,PHISHING
COMP002039,CMP-2026-002039,2026-01-04 23:44:44,ONLINE_BANKING_FRAUD,20000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Kasna PS,28.489537,77.521555,REGISTERED,2026-01-04 23:44:44,ONLINE_BANKING_FRAUD
COMP009725,CMP-2026-009725,2026-01-04 23:52:07,CARD_FRAUD,15000.0,Uttar Pradesh,Aligarh,Civil Lines PS,27.90752,78.070177,CLOSED,2026-01-04 23:52:07,CARD_FRAUD
COMP010000,CMP-2026-010000,2026-01-05 00:13:14,ATM_FRAUD,2000.0,Uttar Pradesh,Gorakhpur,Gulriha PS,26.779489,83.399342,REGISTERED,2026-01-05 00:13:14,ATM_FRAUD
COMP003493,CMP-2026-003493,2026-01-05 01:00:40,ATM_FRAUD,15000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Sector 20 PS,28.583022,77.323836,RESOLVED,2026-01-05 01:00:40,ATM_FRAUD
COMP009145,CMP-2026-009145,2026-01-05 01:15:48,IDENTITY_FRAUD,10000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Sector 58 PS,28.62606,77.360686,UNDER_INVESTIGATION,2026-01-05 01:15:48,IDENTITY_FRAUD
COMP001070,CMP-2026-001070,2026-01-05 02:23:14,ATM_FRAUD,2000.0,Uttar Pradesh,Ayodhya (Faizabad),Kotwali PS,26.780266,82.139467,REGISTERED,2026-01-05 02:23:14,ATM_FRAUD
COMP006019,CMP-2026-006019,2026-01-05 02:30:18,ATM_FRAUD,15000.0,Uttar Pradesh,Meerut,Sadar PS,28.9903,77.70822,RESOLVED,2026-01-05 02:30:18,ATM_FRAUD
COMP006894,CMP-2026-006894,2026-01-05 03:28:10,IDENTITY_FRAUD,10000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Kasna PS,28.476985,77.505056,UNDER_INVESTIGATION,2026-01-05 03:28:10,IDENTITY_FRAUD
COMP003332,CMP-2026-003332,2026-01-05 03:40:53,ATM_FRAUD,10000.0,Uttar Pradesh,Mathura,Kotwali PS,27.489384,77.705629,CLOSED,2026-01-05 03:40:53,ATM_FRAUD
COMP008662,CMP-2026-008662,2026-01-05 03:47:19,UPI_FRAUD,30000.0,Uttar Pradesh,Mirzapur,Vindhyachal PS,25.161697,82.501779,CLOSED,2026-01-05 03:47:19,UPI_FRAUD
COMP002950,CMP-2026-002950,2026-01-05 04:04:46,ATM_FRAUD,10000.0,Uttar Pradesh,Varanasi,Sarnath PS,25.371619,83.030858,RESOLVED,2026-01-05 04:04:46,ATM_FRAUD
COMP003614,CMP-2026-003614,2026-01-05 05:17:35,ONLINE_BANKING_FRAUD,2000.0,Uttar Pradesh,Lucknow,Charbagh PS,26.829968,80.909494,CLOSED,2026-01-05 05:17:35,ONLINE_BANKING_FRAUD
COMP003881,CMP-2026-003881,2026-01-05 05:36:17,ATM_FRAUD,20000.0,Uttar Pradesh,Gorakhpur,Cantt PS,26.759716,83.365483,RESOLVED,2026-01-05 05:36:17,ATM_FRAUD
COMP004142,CMP-2026-004142,2026-01-05 06:42:37,ATM_FRAUD,15000.0,Uttar Pradesh,Bareilly,CB Ganj PS,28.423779,79.349952,RESOLVED,2026-01-05 06:42:37,ATM_FRAUD
COMP008128,CMP-2026-008128,2026-01-05 07:01:57,ATM_FRAUD,10000.0,Uttar Pradesh,Ghaziabad,Indirapuram PS,28.64981,77.375951,REGISTERED,2026-01-05 07:01:57,ATM_FRAUD
COMP006323,CMP-2026-006323,2026-01-05 07:03:03,CARD_FRAUD,15000.0,Uttar Pradesh,Meerut,Nauchandi PS,28.970143,77.724968,REGISTERED,2026-01-05 07:03:03,CARD_FRAUD
COMP006092,CMP-2026-006092,2026-01-05 08:19:55,ONLINE_BANKING_FRAUD,10000.0,Uttar Pradesh,Varanasi,Dashashwamedh PS,25.311093,83.026035,RESOLVED,2026-01-05 08:19:55,ONLINE_BANKING_FRAUD
COMP007874,CMP-2026-007874,2026-01-05 08:25:46,ATM_FRAUD,10000.0,Uttar Pradesh,Lucknow,Alambagh PS,26.815999,80.90262,REGISTERED,2026-01-05 08:25:46,ATM_FRAUD
COMP002963,CMP-2026-002963,2026-01-05 08:29:25,UPI_FRAUD,10000.0,Uttar Pradesh,Ghaziabad,Kaushambi PS,28.649454,77.349376,RESOLVED,2026-01-05 08:29:25,UPI_FRAUD
COMP005929,CMP-2026-005929,2026-01-05 08:30:09,ATM_FRAUD,10000.0,Uttar Pradesh,Bareilly,Kotwali PS,28.348551,79.4207,RESOLVED,2026-01-05 08:30:09,ATM_FRAUD
COMP001449,CMP-2026-001449,2026-01-05 09:17:53,ATM_FRAUD,5000.0,Uttar Pradesh,Saharanpur,Sadar PS,29.960203,77.537064,UNDER_INVESTIGATION,2026-01-05 09:17:53,ATM_FRAUD
COMP009492,CMP-2026-009492,2026-01-05 11:27:07,UPI_FRAUD,20000.0,Uttar Pradesh,Ghaziabad,Kavi Nagar PS,28.656279,77.44459,CLOSED,2026-01-05 11:27:07,UPI_FRAUD
COMP003807,CMP-2026-003807,2026-01-05 11:32:35,ATM_FRAUD,10000.0,Uttar Pradesh,Kanpur Nagar,Govind Nagar PS,26.446327,80.334586,UNDER_INVESTIGATION,2026-01-05 11:32:35,ATM_FRAUD
COMP001590,CMP-2026-001590,2026-01-05 12:08:43,ATM_FRAUD,15000.0,Uttar Pradesh,Aligarh,Civil Lines PS,27.91961,78.091006,REGISTERED,2026-01-05 12:08:43,ATM_FRAUD
COMP000599,CMP-2026-000599,2026-01-05 12:32:16,CARD_FRAUD,8000.0,Uttar Pradesh,Muzaffarnagar,Civil Lines PS,29.486285,77.696747,UNDER_INVESTIGATION,2026-01-05 12:32:16,CARD_FRAUD
COMP006699,CMP-2026-006699,2026-01-05 13:01:53,CARD_FRAUD,10000.0,Uttar Pradesh,Muzaffarnagar,New Mandi PS,29.450951,77.721179,CLOSED,2026-01-05 13:01:53,CARD_FRAUD
COMP008741,CMP-2026-008741,2026-01-05 13:27:28,ATM_FRAUD,2000.0,Uttar Pradesh,Varanasi,Bhelupur PS,25.298981,82.989758,RESOLVED,2026-01-05 13:27:28,ATM_FRAUD
COMP003519,CMP-2026-003519,2026-01-05 13:52:37,ONLINE_BANKING_FRAUD,15000.0,Uttar Pradesh,Lucknow,Gomti Nagar PS,26.855377,81.007557,REGISTERED,2026-01-05 13:52:37,ONLINE_BANKING_FRAUD
COMP000988,CMP-2026-000988,2026-01-05 14:10:12,ATM_FRAUD,20000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Surajpur PS,28.505185,77.413842,UNDER_INVESTIGATION,2026-01-05 14:10:12,ATM_FRAUD
COMP001657,CMP-2026-001657,2026-01-05 14:34:17,ONLINE_BANKING_FRAUD,2000.0,Uttar Pradesh,Gorakhpur,Cantt PS,26.757198,83.361254,RESOLVED,2026-01-05 14:34:17,ONLINE_BANKING_FRAUD
COMP001671,CMP-2026-001671,2026-01-05 15:29:18,ATM_FRAUD,8000.0,Uttar Pradesh,Jhansi,Nawabad PS,25.455747,78.576673,CLOSED,2026-01-05 15:29:18,ATM_FRAUD
COMP005744,CMP-2026-005744,2026-01-05 15:50:17,ATM_FRAUD,5000.0,Uttar Pradesh,Lucknow,Hazratganj PS,26.845613,80.940137,REGISTERED,2026-01-05 15:50:17,ATM_FRAUD
COMP009436,CMP-2026-009436,2026-01-05 16:12:18,ATM_FRAUD,30000.0,Uttar Pradesh,Agra,Tajganj PS,27.167752,78.053718,REGISTERED,2026-01-05 16:12:18,ATM_FRAUD
COMP006345,CMP-2026-006345,2026-01-05 16:55:02,CARD_FRAUD,8000.0,Uttar Pradesh,Muzaffarnagar,Civil Lines PS,29.479077,77.698587,UNDER_INVESTIGATION,2026-01-05 16:55:02,CARD_FRAUD
COMP001400,CMP-2026-001400,2026-01-05 17:47:04,ATM_FRAUD,15000.0,Uttar Pradesh,Mirzapur,Kotwali PS,25.138243,82.569294,CLOSED,2026-01-05 17:47:04,ATM_FRAUD
COMP002749,CMP-2026-002749,2026-01-05 18:32:16,PHISHING,2000.0,Uttar Pradesh,Aligarh,Kwarsi PS,27.931306,78.099893,REGISTERED,2026-01-05 18:32:16,PHISHING
COMP003087,CMP-2026-003087,2026-01-05 18:59:34,ATM_FRAUD,10000.0,Uttar Pradesh,Kanpur Nagar,Kidwai Nagar PS,26.414538,80.337498,REGISTERED,2026-01-05 18:59:34,ATM_FRAUD
COMP000593,CMP-2026-000593,2026-01-05 19:12:19,PHISHING,2000.0,Uttar Pradesh,Lucknow,Charbagh PS,26.81531,80.92659,UNDER_INVESTIGATION,2026-01-05 19:12:19,PHISHING
COMP000398,CMP-2026-000398,2026-01-05 19:14:20,ATM_FRAUD,10000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Sector 58 PS,28.626718,77.361277,CLOSED,2026-01-05 19:14:20,ATM_FRAUD
COMP005386,CMP-2026-005386,2026-01-05 19:44:50,UPI_FRAUD,5000.0,Uttar Pradesh,Saharanpur,Janakpuri PS,29.946669,77.529486,RESOLVED,2026-01-05 19:44:50,UPI_FRAUD
COMP001113,CMP-2026-001113,2026-01-05 21:35:05,ATM_FRAUD,5000.0,Uttar Pradesh,Saharanpur,Sadar PS,29.978503,77.540577,REGISTERED,2026-01-05 21:35:05,ATM_FRAUD
COMP007809,CMP-2026-007809,2026-01-05 21:35:08,ONLINE_BANKING_FRAUD,5000.0,Uttar Pradesh,Kanpur Nagar,Govind Nagar PS,26.427307,80.317136,REGISTERED,2026-01-05 21:35:08,ONLINE_BANKING_FRAUD
COMP008950,CMP-2026-008950,2026-01-05 22:36:32,ATM_FRAUD,10000.0,Uttar Pradesh,Aligarh,Civil Lines PS,27.929379,78.067192,REGISTERED,2026-01-05 22:36:32,ATM_FRAUD
COMP004004,CMP-2026-004004,2026-01-05 22:41:49,UPI_FRAUD,5000.0,Uttar Pradesh,Saharanpur,Sadar PS,29.986655,77.517654,CLOSED,2026-01-05 22:41:49,UPI_FRAUD
COMP003066,CMP-2026-003066,2026-01-05 23:37:26,CARD_FRAUD,20000.0,Uttar Pradesh,Muzaffarnagar,Civil Lines PS,29.470539,77.703986,RESOLVED,2026-01-05 23:37:26,CARD_FRAUD
COMP005323,CMP-2026-005323,2026-01-06 00:28:48,PHISHING,10000.0,Uttar Pradesh,Varanasi,Bhelupur PS,25.283604,83.003077,REGISTERED,2026-01-06 00:28:48,PHISHING
COMP000682,CMP-2026-000682,2026-01-06 00:50:41,IDENTITY_FRAUD,8000.0,Uttar Pradesh,Kanpur Nagar,Kalyanpur PS,26.493782,80.239484,RESOLVED,2026-01-06 00:50:41,IDENTITY_FRAUD
COMP007900,CMP-2026-007900,2026-01-06 01:33:33,ATM_FRAUD,10000.0,Uttar Pradesh,Lucknow,Gomti Nagar PS,26.868572,81.013367,CLOSED,2026-01-06 01:33:33,ATM_FRAUD
COMP008215,CMP-2026-008215,2026-01-06 01:35:43,ATM_FRAUD,5000.0,Uttar Pradesh,Moradabad,Civil Lines PS,28.838104,78.768707,UNDER_INVESTIGATION,2026-01-06 01:35:43,ATM_FRAUD
COMP001181,CMP-2026-001181,2026-01-06 01:58:16,ATM_FRAUD,2000.0,Uttar Pradesh,Kanpur Nagar,Civil Lines PS,26.466395,80.36341,UNDER_INVESTIGATION,2026-01-06 01:58:16,ATM_FRAUD
COMP003947,CMP-2026-003947,2026-01-06 02:21:46,ATM_FRAUD,5000.0,Uttar Pradesh,Jhansi,Nawabad PS,25.467526,78.577673,UNDER_INVESTIGATION,2026-01-06 02:21:46,ATM_FRAUD
COMP009583,CMP-2026-009583,2026-01-06 03:05:31,UPI_FRAUD,10000.0,Uttar Pradesh,Prayagraj,Naini PS,25.394518,81.861333,UNDER_INVESTIGATION,2026-01-06 03:05:31,UPI_FRAUD
COMP003609,CMP-2026-003609,2026-01-06 03:07:14,ATM_FRAUD,15000.0,Uttar Pradesh,Kanpur Nagar,Govind Nagar PS,26.451576,80.324446,RESOLVED,2026-01-06 03:07:14,ATM_FRAUD
COMP009968,CMP-2026-009968,2026-01-06 05:18:50,ATM_FRAUD,5000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Surajpur PS,28.523796,77.407526,CLOSED,2026-01-06 05:18:50,ATM_FRAUD
COMP008328,CMP-2026-008328,2026-01-06 06:15:36,ATM_FRAUD,5000.0,Uttar Pradesh,Meerut,Sadar PS,28.976701,77.702146,CLOSED,2026-01-06 06:15:36,ATM_FRAUD
COMP003522,CMP-2026-003522,2026-01-06 06:18:51,ONLINE_BANKING_FRAUD,2000.0,Uttar Pradesh,Gorakhpur,Cantt PS,26.754711,83.361468,REGISTERED,2026-01-06 06:18:51,ONLINE_BANKING_FRAUD
COMP004023,CMP-2026-004023,2026-01-06 06:23:53,CARD_FRAUD,10000.0,Uttar Pradesh,Agra,Tajganj PS,27.159068,78.058905,RESOLVED,2026-01-06 06:23:53,CARD_FRAUD
COMP004514,CMP-2026-004514,2026-01-06 07:08:32,ATM_FRAUD,10000.0,Uttar Pradesh,Varanasi,Lanka PS,25.288659,83.00196,REGISTERED,2026-01-06 07:08:32,ATM_FRAUD
COMP006626,CMP-2026-006626,2026-01-06 08:15:06,CARD_FRAUD,30000.0,Uttar Pradesh,Moradabad,Civil Lines PS,28.842226,78.768895,CLOSED,2026-01-06 08:15:06,CARD_FRAUD
COMP009244,CMP-2026-009244,2026-01-06 09:47:10,ATM_FRAUD,10000.0,Uttar Pradesh,Muzaffarnagar,New Mandi PS,29.458721,77.714532,RESOLVED,2026-01-06 09:47:10,ATM_FRAUD
COMP009281,CMP-2026-009281,2026-01-06 10:23:05,ATM_FRAUD,5000.0,Uttar Pradesh,Prayagraj,Naini PS,25.396005,81.881139,RESOLVED,2026-01-06 10:23:05,ATM_FRAUD
COMP008251,CMP-2026-008251,2026-01-06 10:24:57,ATM_FRAUD,20000.0,Uttar Pradesh,Lucknow,Alambagh PS,26.822824,80.913427,REGISTERED,2026-01-06 10:24:57,ATM_FRAUD
COMP007100,CMP-2026-007100,2026-01-06 10:36:55,UPI_FRAUD,8000.0,Uttar Pradesh,Lucknow,Gomti Nagar PS,26.871574,81.002172,UNDER_INVESTIGATION,2026-01-06 10:36:55,UPI_FRAUD
